  image_id,x_1,y_1,width,height,category,split
001385.jpg,1,143,346,479,0,val
001386.jpg,81,54,104,144,0,val
001387.jpg,434,551,660,914,0,val
001388.jpg,157,160,263,364,0,val
001389.jpg,193,54,94,130,0,val
001390.jpg,24,25,62,86,0,val
001391.jpg,45,55,159,220,0,val
001392.jpg,127,67,78,108,0,val
001393.jpg,62,14,91,126,0,val
001394.jpg,392,285,382,529,0,val
001395.jpg,762,399,585,810,0,val
001396.jpg,101,84,187,259,0,val
001397.jpg,164,73,159,220,0,val
001398.jpg,103,39,138,191,0,val
001399.jpg,90,91,151,209,0,val
001400.jpg,87,19,153,212,0,val
001401.jpg,239,55,117,162,0,val
001402.jpg,101,87,221,306,0,val
001403.jpg,324,68,133,184,0,val
001404.jpg,452,103,133,184,0,val
001405.jpg,193,80,140,194,0,val
001406.jpg,463,149,234,324,0,val
001407.jpg,132,63,179,248,0,val
001408.jpg,189,50,156,216,0,val
001409.jpg,268,295,369,511,0,val
001410.jpg,28,213,413,572,0,val
001411.jpg,203,144,320,443,0,val
001412.jpg,48,118,177,245,0,val
001413.jpg,220,83,216,299,0,val
001414.jpg,63,94,190,263,0,val
001415.jpg,201,55,172,238,0,val
001416.jpg,106,109,179,248,0,val
001417.jpg,131,76,182,252,0,val
001418.jpg,109,16,330,371,0,val
001419.jpg,160,83,156,216,0,val
001420.jpg,215,158,320,443,0,val
001421.jpg,108,16,75,104,0,val
001422.jpg,101,100,208,288,0,val
001423.jpg,51,63,133,184,0,val
001424.jpg,71,28,135,187,0,val
001425.jpg,118,88,156,216,0,val
001426.jpg,187,44,62,86,0,val
001427.jpg,91,91,179,248,0,val
001428.jpg,598,34,338,468,0,val
001429.jpg,62,132,190,263,0,val
001430.jpg,299,72,78,108,0,val
001431.jpg,100,48,406,562,0,val
001432.jpg,99,64,96,133,0,val
001433.jpg,128,26,101,140,0,val
001434.jpg,295,152,325,450,0,val
001435.jpg,94,85,294,407,0,val
001436.jpg,61,80,213,295,0,val
001437.jpg,109,53,231,320,0,val
001438.jpg,151,43,200,277,0,val
001439.jpg,42,38,87,122,0,val
001440.jpg,149,39,127,176,0,val
001441.jpg,1,53,198,274,0,val
001442.jpg,346,209,499,691,0,val
001443.jpg,146,61,218,302,0,val
001444.jpg,89,64,179,248,0,val
001445.jpg,79,121,177,245,0,val
001446.jpg,61,68,265,329,0,val
001447.jpg,132,25,213,295,0,val
001448.jpg,45,111,291,386,0,val
001449.jpg,484,202,281,389,0,val
001450.jpg,66,47,153,212,0,val
001451.jpg,92,96,302,418,0,val
001452.jpg,62,40,143,198,0,val
001453.jpg,100,118,159,220,0,val
001454.jpg,102,75,156,216,0,val
001455.jpg,111,107,133,184,0,val
001456.jpg,80,91,286,396,0,val
001457.jpg,97,192,434,601,0,val
001458.jpg,247,63,94,130,0,val
001459.jpg,507,100,224,310,0,val
001460.jpg,120,72,130,180,0,val
001461.jpg,19,43,88,122,0,val
001462.jpg,106,94,135,187,0,val
001463.jpg,38,86,265,322,0,val
001464.jpg,137,66,99,137,0,val
001465.jpg,106,51,55,76,0,val
001466.jpg,163,154,122,169,0,val
001467.jpg,34,96,221,306,0,val
001468.jpg,16,15,148,205,0,val
001469.jpg,54,24,96,133,0,val
001470.jpg,75,34,96,133,0,val
001471.jpg,116,28,109,151,0,val
001472.jpg,173,117,250,346,0,val
001473.jpg,173,14,112,155,0,val
001474.jpg,37,43,99,137,0,val
001475.jpg,193,54,237,328,0,val
001476.jpg,63,63,127,176,0,val
001477.jpg,44,113,213,295,0,val
001478.jpg,1007,453,452,626,0,val
001479.jpg,50,64,148,205,0,val
001480.jpg,37,78,83,115,0,val
001481.jpg,46,92,190,263,0,val
001482.jpg,142,191,81,112,0,val
001483.jpg,24,50,125,173,0,val
001484.jpg,143,53,247,342,0,val
001485.jpg,117,88,172,238,0,val
001486.jpg,780,76,333,461,0,val
001487.jpg,160,134,520,720,0,val
001488.jpg,354,44,263,364,0,val
001489.jpg,93,74,140,194,0,val
001490.jpg,126,68,169,234,0,val
001491.jpg,86,151,221,306,0,val
001492.jpg,180,122,130,180,0,val
001493.jpg,232,102,156,216,0,val
001494.jpg,340,144,242,335,0,val
001495.jpg,220,77,263,364,0,val
001496.jpg,47,56,174,241,0,val
001497.jpg,147,25,169,234,0,val
001498.jpg,30,43,86,119,0,val
001499.jpg,120,61,86,119,0,val
001500.jpg,475,147,203,281,0,val
001501.jpg,63,53,198,274,0,val
001502.jpg,566,125,348,482,0,val
001503.jpg,310,160,338,468,0,val
001504.jpg,69,47,130,180,0,val
001505.jpg,175,68,112,155,0,val
001506.jpg,262,54,114,158,0,val
001507.jpg,331,115,205,284,0,val
001508.jpg,70,63,172,238,0,val
001509.jpg,116,57,99,137,0,val
001510.jpg,180,89,151,209,0,val
001511.jpg,89,84,172,238,0,val
001512.jpg,176,44,109,151,0,val
001513.jpg,60,66,244,338,0,val
001514.jpg,79,58,91,126,0,val
001515.jpg,13,23,120,166,0,val
001516.jpg,221,102,161,223,0,val
001517.jpg,276,43,138,191,0,val
001518.jpg,85,103,174,241,0,val
001519.jpg,46,84,182,252,0,val
001520.jpg,93,29,47,65,0,val
001521.jpg,86,107,130,180,0,val
001522.jpg,366,260,138,191,0,val
001523.jpg,60,79,109,151,0,val
001524.jpg,113,98,221,306,0,val
001525.jpg,160,76,169,234,0,val
001526.jpg,152,68,224,310,0,val
001527.jpg,293,103,208,288,0,val
001528.jpg,163,43,49,68,0,val
001529.jpg,174,61,120,166,0,val
001530.jpg,61,73,198,274,0,val
001531.jpg,30,28,107,148,0,val
001532.jpg,110,60,122,169,0,val
001533.jpg,215,49,153,212,0,val
001534.jpg,3,39,117,146,0,val
001535.jpg,61,48,112,155,0,val
001536.jpg,113,53,164,227,0,val
001537.jpg,95,43,117,162,0,val
001538.jpg,62,90,224,310,0,val
001539.jpg,5,45,122,169,0,val
001540.jpg,57,45,130,180,0,val
001541.jpg,94,21,164,227,0,val
001542.jpg,506,334,900,1246,0,val
001543.jpg,178,78,307,425,0,val
001544.jpg,62,27,62,86,0,val
001545.jpg,92,157,515,713,0,val
001546.jpg,59,51,211,292,0,val
001547.jpg,69,38,179,248,0,val
001548.jpg,1,43,81,112,0,val
001549.jpg,75,51,234,324,0,val
001550.jpg,72,146,239,331,0,val
001551.jpg,259,178,374,518,0,val
001552.jpg,102,91,169,234,0,val
001553.jpg,258,129,174,241,0,val
001554.jpg,144,70,133,184,0,val
001555.jpg,64,64,125,173,0,val
001556.jpg,75,62,211,292,0,val
001557.jpg,58,24,125,173,0,val
001558.jpg,536,138,315,436,0,val
001559.jpg,87,51,83,115,0,val
001560.jpg,529,189,354,490,0,val
001561.jpg,48,85,101,140,0,val
001562.jpg,54,48,112,155,0,val
001563.jpg,80,88,211,292,0,val
001564.jpg,177,34,99,137,0,val
001565.jpg,141,55,107,148,0,val
001566.jpg,40,81,57,79,0,val
001567.jpg,112,19,143,198,0,val
001568.jpg,417,430,783,1084,0,val
001569.jpg,243,53,224,310,0,val
001570.jpg,141,83,159,220,0,val
001571.jpg,85,43,91,126,0,val
001572.jpg,114,52,156,216,0,val
001573.jpg,25,28,62,86,0,val
001574.jpg,191,135,341,472,0,val
001575.jpg,110,47,138,191,0,val
001576.jpg,210,94,156,216,0,val
001577.jpg,48,62,229,317,0,val
001578.jpg,128,89,112,155,0,val
001579.jpg,123,62,198,274,0,val
001580.jpg,136,76,161,223,0,val
001581.jpg,33,77,190,263,0,val
001582.jpg,47,67,273,378,0,val
001583.jpg,87,49,91,126,0,val
001584.jpg,267,58,333,461,0,val
001585.jpg,120,40,283,392,0,val
001586.jpg,11,21,109,151,0,val
001587.jpg,75,57,229,317,0,val
001588.jpg,33,120,177,245,0,val
001589.jpg,80,60,125,173,0,val
001590.jpg,292,1,666,922,0,val
001591.jpg,1,59,172,238,0,val
001592.jpg,205,67,234,324,0,val
001593.jpg,381,359,413,572,0,val
001594.jpg,230,71,164,227,0,val
001595.jpg,483,131,146,202,0,val
001596.jpg,11,39,192,266,0,val
001597.jpg,157,77,291,403,0,val
001598.jpg,141,73,182,252,0,val
001599.jpg,74,47,172,238,0,val
001600.jpg,193,119,218,302,0,val
001601.jpg,51,38,107,148,0,val
001602.jpg,175,99,265,367,0,val
001603.jpg,173,52,117,162,0,val
001604.jpg,147,140,330,457,0,val
001605.jpg,59,59,250,346,0,val
001606.jpg,125,36,107,148,0,val
001607.jpg,67,85,140,194,0,val
001608.jpg,62,58,317,439,0,val
001609.jpg,609,156,263,364,0,val
001610.jpg,113,80,255,353,0,val
001611.jpg,290,52,205,284,0,val
001612.jpg,165,69,231,320,0,val
001613.jpg,211,55,127,176,0,val
001614.jpg,96,32,104,144,0,val
001615.jpg,59,41,127,176,0,val
001616.jpg,65,59,205,284,0,val
001617.jpg,68,94,153,212,0,val
001618.jpg,119,5,226,253,0,val
001619.jpg,115,79,205,284,0,val
001620.jpg,131,59,266,392,0,val
001621.jpg,105,90,140,194,0,val
001622.jpg,194,21,91,126,0,val
001623.jpg,116,77,322,446,0,val
001624.jpg,157,169,166,230,0,val
001625.jpg,108,85,125,173,0,val
001626.jpg,76,96,109,151,0,val
001627.jpg,47,91,185,256,0,val
001628.jpg,114,48,94,130,0,val
001629.jpg,74,42,151,209,0,val
001630.jpg,137,25,229,314,0,val
001631.jpg,455,238,445,616,0,val
001632.jpg,246,41,101,140,0,val
001633.jpg,59,26,62,86,0,val
001634.jpg,77,100,179,248,0,val
001635.jpg,68,63,151,209,0,val
001636.jpg,103,93,138,191,0,val
001637.jpg,494,95,380,526,0,val
001638.jpg,128,33,99,137,0,val
001639.jpg,65,87,127,176,0,val
001640.jpg,114,95,226,313,0,val
001641.jpg,262,93,117,162,0,val
001642.jpg,303,189,122,169,0,val
001643.jpg,353,725,21,29,0,val
001644.jpg,153,262,250,346,0,val
001645.jpg,82,112,239,331,0,val
001646.jpg,110,52,120,166,0,val
001647.jpg,49,68,185,256,0,val
001648.jpg,74,63,169,234,0,val
001649.jpg,93,59,81,112,0,val
001650.jpg,230,200,198,274,0,val
001651.jpg,55,33,122,169,0,val
001652.jpg,184,40,130,180,0,val
001653.jpg,65,103,133,184,0,val
001654.jpg,123,46,88,122,0,val
001655.jpg,63,63,192,266,0,val
001656.jpg,23,21,75,104,0,val
001657.jpg,4,30,427,571,0,val
001658.jpg,371,633,1030,1426,0,val
001659.jpg,70,110,211,276,0,val
001660.jpg,64,103,205,284,0,val
001661.jpg,245,7,140,194,0,val
001662.jpg,104,38,91,126,0,val
001663.jpg,211,315,627,868,0,val
001664.jpg,676,228,567,785,0,val
001665.jpg,165,59,138,191,0,val
001666.jpg,93,98,161,223,0,val
001667.jpg,163,53,151,209,0,val
001668.jpg,374,291,512,709,0,val
001669.jpg,209,53,107,148,0,val
001670.jpg,274,19,96,133,0,val
001671.jpg,112,47,224,310,0,val
001672.jpg,140,89,140,194,0,val
001673.jpg,355,206,569,788,0,val
001674.jpg,94,101,140,194,0,val
001675.jpg,109,83,143,198,0,val
001676.jpg,131,34,148,205,0,val
001677.jpg,70,40,320,443,0,val
001678.jpg,3,21,120,166,0,val
001679.jpg,139,39,130,180,0,val
001680.jpg,119,120,192,266,0,val
001681.jpg,202,196,351,486,0,val
001682.jpg,246,44,143,198,0,val
001683.jpg,73,105,164,227,0,val
001684.jpg,94,74,177,245,0,val
001685.jpg,286,24,187,259,0,val
001686.jpg,38,36,99,137,0,val
001687.jpg,111,100,211,274,0,val
001688.jpg,111,24,206,328,0,val
001689.jpg,119,33,117,169,0,val
001690.jpg,6,33,143,198,0,val
001691.jpg,177,43,99,137,0,val
001692.jpg,126,10,104,144,0,val
001693.jpg,106,104,296,410,0,val
001694.jpg,48,74,159,220,0,val
001695.jpg,88,105,159,220,0,val
001696.jpg,196,60,161,223,0,val
001697.jpg,117,106,195,270,0,val
001698.jpg,24,92,229,317,0,val
001699.jpg,211,109,146,202,0,val
001700.jpg,42,53,55,76,0,val
001701.jpg,71,90,203,281,0,val
001702.jpg,152,47,91,126,0,val
001703.jpg,48,22,304,377,0,val
001704.jpg,220,38,127,176,0,val
001705.jpg,317,54,169,234,0,val
001706.jpg,206,45,122,169,0,val
001707.jpg,241,138,192,266,0,val
001708.jpg,101,68,107,148,0,val
001709.jpg,154,97,177,245,0,val
001710.jpg,34,65,229,317,0,val
001711.jpg,91,67,133,194,0,val
001712.jpg,620,100,325,450,0,val
001713.jpg,80,21,86,119,0,val
001714.jpg,880,234,489,677,0,val
001715.jpg,50,95,177,245,0,val
001716.jpg,53,44,255,353,0,val
001717.jpg,77,48,135,187,0,val
001718.jpg,140,48,179,248,0,val
001719.jpg,136,38,114,158,0,val
001720.jpg,148,49,278,368,0,val
001721.jpg,48,49,213,280,0,val
001722.jpg,95,78,182,252,0,val
001723.jpg,193,79,133,184,0,val
001724.jpg,66,124,187,259,0,val
001725.jpg,337,160,159,220,0,val
001726.jpg,30,76,190,263,0,val
001727.jpg,43,57,86,119,0,val
001728.jpg,141,7,166,230,0,val
001729.jpg,49,39,101,140,0,val
001730.jpg,111,148,185,256,0,val
001731.jpg,160,22,70,97,0,val
001732.jpg,61,69,213,295,0,val
001733.jpg,125,85,127,176,0,val
001734.jpg,680,490,240,260,0,val
001735.jpg,163,65,185,256,0,val
001736.jpg,234,76,169,234,0,val
001737.jpg,276,48,109,151,0,val
001738.jpg,185,171,335,464,0,val
001739.jpg,167,69,117,162,0,val
001740.jpg,261,25,187,259,0,val
001741.jpg,74,2,205,284,0,val
001742.jpg,78,75,169,234,0,val
001743.jpg,895,685,728,1008,0,val
001744.jpg,446,37,291,403,0,val
001745.jpg,55,17,47,65,0,val
001746.jpg,195,51,179,248,0,val
001747.jpg,146,46,125,173,0,val
001748.jpg,399,370,468,648,0,val
001749.jpg,146,65,88,122,0,val
001750.jpg,106,118,213,295,0,val
001751.jpg,75,28,49,68,0,val
001752.jpg,663,107,351,486,0,val
001753.jpg,67,25,109,151,0,val
001754.jpg,112,53,224,310,0,val
001755.jpg,179,29,211,292,0,val
001756.jpg,54,39,234,309,0,val
001757.jpg,146,66,153,207,0,val
001758.jpg,53,81,229,317,0,val
001759.jpg,91,42,86,119,0,val
001760.jpg,169,151,234,324,0,val
001761.jpg,28,88,143,198,0,val
001762.jpg,172,55,143,198,0,val
001763.jpg,378,57,164,227,0,val
001764.jpg,225,51,94,130,0,val
001765.jpg,258,38,62,86,0,val
001766.jpg,124,27,91,126,0,val
001767.jpg,714,738,603,835,0,val
001768.jpg,118,83,190,263,0,val
001769.jpg,114,55,151,209,0,val
001770.jpg,8,110,312,432,0,val
001771.jpg,106,64,125,173,0,val
001772.jpg,136,65,148,205,0,val
001773.jpg,21,52,112,155,0,val
001774.jpg,168,22,120,166,0,val
001775.jpg,70,51,208,288,0,val
001776.jpg,54,64,177,245,0,val
001777.jpg,222,150,187,259,0,val
001778.jpg,470,165,302,418,0,val
001779.jpg,702,262,252,349,0,val
001780.jpg,114,127,198,274,0,val
001781.jpg,85,114,177,245,0,val
001782.jpg,126,90,156,207,0,val
001783.jpg,73,110,195,270,0,val
001784.jpg,87,151,143,198,0,val
001785.jpg,192,70,242,335,0,val
001786.jpg,29,69,112,155,0,val
001787.jpg,75,29,112,155,0,val
001788.jpg,60,13,274,414,0,val
001789.jpg,113,86,88,122,0,val
001790.jpg,98,113,198,274,0,val
001791.jpg,81,35,86,119,0,val
001792.jpg,17,56,416,576,0,val
001793.jpg,245,72,101,140,0,val
001794.jpg,224,51,96,133,0,val
001795.jpg,100,72,192,266,0,val
001796.jpg,204,101,107,148,0,val
001797.jpg,72,57,195,270,0,val
001798.jpg,261,41,166,230,0,val
001799.jpg,56,32,55,76,0,val
001800.jpg,73,71,153,212,0,val
001801.jpg,46,40,133,184,0,val
001802.jpg,6,110,231,320,0,val
001803.jpg,140,45,117,162,0,val
001804.jpg,168,158,315,436,0,val
001805.jpg,33,1,60,83,0,val
001806.jpg,186,41,101,140,0,val
001807.jpg,86,37,73,101,0,val
001808.jpg,197,95,117,162,0,val
001809.jpg,58,47,70,97,0,val
001810.jpg,97,67,229,317,0,val
001811.jpg,339,111,356,493,0,val
001812.jpg,178,73,171,259,0,val
001813.jpg,31,51,216,299,0,val
001814.jpg,68,24,72,104,0,val
001815.jpg,119,61,99,137,0,val
001816.jpg,191,25,86,119,0,val
001817.jpg,157,89,122,169,0,val
001818.jpg,184,313,452,626,0,val
001819.jpg,86,72,151,209,0,val
001820.jpg,90,70,107,148,0,val
001821.jpg,192,15,268,371,0,val
001822.jpg,166,81,224,310,0,val
001823.jpg,1,33,179,248,0,val
001824.jpg,28,41,73,101,0,val
001825.jpg,61,84,143,198,0,val
001826.jpg,80,72,159,220,0,val
001827.jpg,134,90,94,130,0,val
001828.jpg,137,80,146,202,0,val
001829.jpg,180,57,224,310,0,val
001830.jpg,116,144,299,414,0,val
001831.jpg,39,54,242,335,0,val
001832.jpg,304,33,268,371,0,val
001833.jpg,46,38,153,212,0,val
001834.jpg,165,188,255,353,0,val
001835.jpg,31,49,273,329,0,val
001836.jpg,96,82,117,162,0,val
001837.jpg,62,14,159,220,0,val
001838.jpg,73,57,169,234,0,val
001839.jpg,227,550,967,1339,0,val
001840.jpg,64,107,88,122,0,val
001841.jpg,138,32,81,112,0,val
001842.jpg,209,96,177,245,0,val
001843.jpg,99,60,218,302,0,val
001844.jpg,113,247,640,886,0,val
001845.jpg,201,49,86,119,0,val
001846.jpg,148,62,117,162,0,val
001847.jpg,73,88,208,288,0,val
001848.jpg,56,208,367,508,0,val
001849.jpg,1118,85,346,479,0,val
001850.jpg,163,127,252,349,0,val
001851.jpg,510,113,156,216,0,val
001852.jpg,14,39,122,158,0,val
001853.jpg,124,96,200,277,0,val
001854.jpg,37,109,195,270,0,val
001855.jpg,182,44,94,130,0,val
001856.jpg,257,204,372,515,0,val
001857.jpg,36,39,101,140,0,val
001858.jpg,37,61,177,245,0,val
001859.jpg,158,121,140,194,0,val
001860.jpg,113,80,148,205,0,val
001861.jpg,153,61,96,133,0,val
001862.jpg,140,22,94,130,0,val
001863.jpg,177,39,120,166,0,val
001864.jpg,121,42,179,248,0,val
001865.jpg,405,162,510,706,0,val
001866.jpg,294,144,185,256,0,val
001867.jpg,71,99,187,259,0,val
001868.jpg,47,9,151,209,0,val
001869.jpg,81,122,143,198,0,val
001870.jpg,146,59,120,166,0,val
001871.jpg,238,83,138,191,0,val
001872.jpg,95,82,125,173,0,val
001873.jpg,6,26,164,227,0,val
001874.jpg,103,98,151,209,0,val
001875.jpg,340,76,130,180,0,val
001876.jpg,110,34,112,155,0,val
001877.jpg,119,41,143,198,0,val
001878.jpg,63,26,76,126,0,val
001879.jpg,18,21,44,61,0,val
001880.jpg,87,137,99,137,0,val
001881.jpg,303,232,429,594,0,val
001882.jpg,38,32,88,122,0,val
001883.jpg,76,78,224,310,0,val
001884.jpg,84,15,73,101,0,val
001885.jpg,71,72,120,166,0,val
001886.jpg,78,68,140,194,0,val
001887.jpg,124,74,200,277,0,val
001888.jpg,98,37,200,277,0,val
001889.jpg,17,38,75,104,0,val
001890.jpg,427,39,68,94,0,val
001891.jpg,216,1,889,1231,0,val
001892.jpg,207,75,60,83,0,val
001893.jpg,71,57,96,133,0,val
001894.jpg,184,106,120,166,0,val
001895.jpg,155,125,99,137,0,val
001896.jpg,61,70,99,137,0,val
001897.jpg,75,97,185,256,0,val
001898.jpg,49,64,122,169,0,val
001899.jpg,220,66,143,198,0,val
001900.jpg,269,52,224,310,0,val
001901.jpg,144,66,81,112,0,val
001902.jpg,63,62,187,259,0,val
001903.jpg,114,68,177,245,0,val
001904.jpg,132,105,164,227,0,val
001905.jpg,1,108,455,603,0,val
001906.jpg,244,181,385,533,0,val
001907.jpg,47,101,190,263,0,val
001908.jpg,152,100,117,162,0,val
001909.jpg,139,85,153,212,0,val
001910.jpg,137,63,107,148,0,val
001911.jpg,103,34,205,284,0,val
001912.jpg,26,18,60,83,0,val
001913.jpg,93,58,169,230,0,val
001914.jpg,73,78,146,202,0,val
001915.jpg,348,331,551,763,0,val
001916.jpg,202,18,133,184,0,val
001917.jpg,190,14,133,184,0,val
001918.jpg,78,35,96,133,0,val
001919.jpg,53,49,126,187,0,val
001920.jpg,168,52,125,173,0,val
001921.jpg,24,45,73,101,0,val
001922.jpg,156,14,127,176,0,val
001923.jpg,462,51,151,209,0,val
001924.jpg,223,35,182,252,0,val
001925.jpg,53,48,166,223,0,val
001926.jpg,40,42,109,151,0,val
001927.jpg,848,542,530,734,0,val
001928.jpg,167,46,120,166,0,val
001929.jpg,118,61,172,238,0,val
001930.jpg,32,31,62,86,0,val
001931.jpg,306,161,247,342,0,val
001932.jpg,1,71,112,155,0,val
001933.jpg,131,69,148,205,0,val
001934.jpg,100,42,104,144,0,val
001935.jpg,26,42,127,176,0,val
001936.jpg,57,18,65,90,0,val
001937.jpg,358,162,203,281,0,val
001938.jpg,207,31,81,112,0,val
001939.jpg,75,98,177,245,0,val
001940.jpg,141,29,107,148,0,val
001941.jpg,401,110,182,252,0,val
001942.jpg,91,75,143,198,0,val
001943.jpg,164,13,101,140,0,val
001944.jpg,205,153,187,259,0,val
001945.jpg,412,369,572,792,0,val
001946.jpg,176,39,42,58,0,val
001947.jpg,108,50,117,162,0,val
001948.jpg,61,78,234,324,0,val
001949.jpg,44,47,159,215,0,val
001950.jpg,119,124,172,238,0,val
001951.jpg,154,83,104,144,0,val
001952.jpg,114,110,91,126,0,val
001953.jpg,45,67,127,176,0,val
001954.jpg,212,97,200,277,0,val
001955.jpg,143,17,91,126,0,val
001956.jpg,136,29,88,122,0,val
001957.jpg,1327,1264,965,1336,0,val
001958.jpg,353,173,338,468,0,val
001959.jpg,143,51,112,155,0,val
001960.jpg,372,92,211,292,0,val
001961.jpg,89,116,153,212,0,val
001962.jpg,45,43,73,101,0,val
001963.jpg,99,63,143,198,0,val
001964.jpg,81,53,114,158,0,val
001965.jpg,33,83,96,133,0,val
001966.jpg,339,48,153,212,0,val
001967.jpg,137,43,117,162,0,val
001968.jpg,33,84,252,349,0,val
001969.jpg,416,93,242,335,0,val
001970.jpg,127,34,112,155,0,val
001971.jpg,153,48,172,238,0,val
001972.jpg,150,116,255,353,0,val
001973.jpg,28,80,296,410,0,val
001974.jpg,208,185,133,184,0,val
001975.jpg,69,45,135,187,0,val
001976.jpg,139,92,138,191,0,val
001977.jpg,155,57,101,140,0,val
001978.jpg,134,20,101,140,0,val
001979.jpg,95,59,198,274,0,val
001980.jpg,226,100,166,230,0,val
001981.jpg,175,66,133,184,0,val
001982.jpg,37,25,109,143,0,val
001983.jpg,101,69,192,266,0,val
001984.jpg,155,65,153,212,0,val
001985.jpg,84,83,187,259,0,val
001986.jpg,26,62,211,292,0,val
001987.jpg,106,72,177,245,0,val
001988.jpg,67,74,192,266,0,val
001989.jpg,567,396,827,1145,0,val
001990.jpg,127,60,133,184,0,val
001991.jpg,256,64,172,238,0,val
001992.jpg,248,54,211,292,0,val
001993.jpg,181,111,62,86,0,val
001994.jpg,161,83,104,144,0,val
001995.jpg,160,98,192,295,0,val
001996.jpg,71,77,205,284,0,val
001997.jpg,93,67,179,248,0,val
001998.jpg,193,62,138,191,0,val
001999.jpg,122,46,135,187,0,val
002000.jpg,82,44,107,148,0,val
002001.jpg,271,86,114,158,0,val
002002.jpg,223,518,679,940,0,val
002003.jpg,115,53,221,306,0,val
002004.jpg,401,73,117,162,0,val
002005.jpg,122,90,138,191,0,val
002006.jpg,182,233,380,526,0,val
002007.jpg,408,188,424,587,0,val
002008.jpg,128,95,120,166,0,val
002009.jpg,175,141,91,126,0,val
002010.jpg,73,49,218,302,0,val
002011.jpg,494,301,328,454,0,val
002012.jpg,112,38,179,248,0,val
002013.jpg,147,85,374,518,0,val
002014.jpg,81,46,170,259,0,val
002015.jpg,99,88,187,259,0,val
002016.jpg,66,160,281,389,0,val
002017.jpg,324,15,94,130,0,val
002018.jpg,150,163,361,500,0,val
002019.jpg,271,160,530,734,0,val
002020.jpg,150,92,239,331,0,val
002021.jpg,337,217,239,331,0,val
002022.jpg,107,122,234,324,0,val
002023.jpg,39,21,57,79,0,val
002024.jpg,306,202,273,378,0,val
002025.jpg,228,34,133,184,0,val
002026.jpg,103,63,143,198,0,val
002027.jpg,174,108,151,209,0,val
002028.jpg,159,65,205,284,0,val
002029.jpg,101,88,169,234,0,val
002030.jpg,37,42,179,248,0,val
002031.jpg,41,102,94,130,0,val
002032.jpg,86,23,177,245,0,val
002033.jpg,95,84,161,223,0,val
002034.jpg,244,45,73,101,0,val
002035.jpg,56,72,166,230,0,val
002036.jpg,109,43,55,76,0,val
002037.jpg,275,40,133,184,0,val
002038.jpg,94,95,117,162,0,val
002039.jpg,92,114,330,383,0,val
002040.jpg,83,93,122,169,0,val
002041.jpg,153,84,213,273,0,val
002042.jpg,90,59,143,198,0,val
002043.jpg,314,76,281,389,0,val
002044.jpg,46,24,75,104,0,val
002045.jpg,131,46,117,162,0,val
002046.jpg,619,90,328,454,0,val
002047.jpg,574,84,250,346,0,val
002048.jpg,97,80,393,544,0,val
002049.jpg,31,81,146,202,0,val
002050.jpg,37,44,135,187,0,val
002051.jpg,127,116,153,212,0,val
002052.jpg,82,82,159,220,0,val
002053.jpg,136,9,286,396,0,val
002054.jpg,18,49,107,148,0,val
002055.jpg,150,10,333,461,0,val
002056.jpg,253,21,364,504,0,val
002057.jpg,176,95,166,230,0,val
002058.jpg,266,110,151,209,0,val
002059.jpg,126,64,387,536,0,val
002060.jpg,204,38,83,115,0,val
002061.jpg,64,177,265,367,0,val
002062.jpg,93,60,159,220,0,val
002063.jpg,125,17,203,281,0,val
002064.jpg,232,153,307,425,0,val
002065.jpg,87,68,138,191,0,val
002066.jpg,253,142,294,407,0,val
002067.jpg,130,100,231,320,0,val
002068.jpg,28,66,62,86,0,val
002069.jpg,142,130,112,155,0,val
002070.jpg,140,44,174,241,0,val
002071.jpg,489,261,354,490,0,val
002072.jpg,21,108,208,282,0,val
002073.jpg,49,77,187,259,0,val
002074.jpg,154,63,276,382,0,val
002075.jpg,82,96,205,284,0,val
002076.jpg,73,84,195,270,0,val
002077.jpg,143,53,91,126,0,val
002078.jpg,16,36,140,194,0,val
002079.jpg,154,54,117,162,0,val
002080.jpg,367,231,421,583,0,val
002081.jpg,1056,163,657,914,0,val
002082.jpg,45,71,221,306,0,val
002083.jpg,97,213,335,464,0,val
002084.jpg,218,80,195,270,0,val
002085.jpg,114,174,203,281,0,val
002086.jpg,123,132,322,446,0,val
002087.jpg,89,26,75,104,0,val
002088.jpg,138,90,255,353,0,val
002089.jpg,169,39,164,227,0,val
002090.jpg,66,69,151,209,0,val
002091.jpg,28,82,187,259,0,val
002092.jpg,80,56,109,151,0,val
002093.jpg,234,108,330,457,0,val
002094.jpg,88,62,156,216,0,val
002095.jpg,12,41,138,185,0,val
002096.jpg,167,212,364,504,0,val
002097.jpg,69,54,101,140,0,val
002098.jpg,257,86,104,144,0,val
002099.jpg,37,59,78,108,0,val
002100.jpg,42,47,133,184,0,val
002101.jpg,107,75,304,421,0,val
002102.jpg,75,110,242,335,0,val
002103.jpg,98,44,135,187,0,val
002104.jpg,124,106,75,104,0,val
002105.jpg,61,49,112,148,0,val
002106.jpg,171,61,161,223,0,val
002107.jpg,33,75,290,410,0,val
002108.jpg,186,184,395,547,0,val
002109.jpg,65,88,192,266,0,val
002110.jpg,526,35,458,634,0,val
002111.jpg,11,49,192,252,0,val
002112.jpg,143,1,159,220,0,val
002113.jpg,63,13,153,209,0,val
002114.jpg,108,78,164,227,0,val
002115.jpg,72,78,109,151,0,val
002116.jpg,104,93,164,227,0,val
002117.jpg,143,63,96,133,0,val
002118.jpg,72,17,83,115,0,val
002119.jpg,78,66,177,245,0,val
